Age,Gender,Sleep_Hours,Screen_Time,Exercise_Minutes,Water_Intake,Work_Study_Hours,Stress_Level,Mood,Productivity_Score,Burnout_Risk
50,Female,8.2,2.7,104,3.0,11.0,9,Happy,98.39999999999999,Low
38,Female,5.4,4.6,0,1.4,2.6,4,Happy,41.0,High
56,Female,7.8,12.0,117,4.0,3.8,4,Neutral,89.0,Low
40,Male,4.9,3.5,62,1.9,3.7,3,Stressed,59.300000000000004,Medium
44,Male,7.4,8.7,107,1.4,8.7,3,Sad,90.4,Low
35,Male,8.6,3.6,75,2.9,2.1,2,Happy,100.0,Low
41,Male,5.6,11.3,101,1.3,10.1,3,Neutral,68.3,Medium
57,Female,8.5,4.4,61,3.5,7.5,5,Happy,100.0,Low
59,Male,6.5,4.8,60,3.6,7.7,8,Sad,68.80000000000001,Medium
24,Male,5.6,7.5,39,2.0,7.4,8,Happy,41.599999999999994,High
37,Male,8.5,7.5,94,4.9,7.4,5,Neutral,100.0,Low
44,Female,4.2,7.4,28,4.3,4.0,1,Neutral,58.3,Medium
23,Female,4.1,7.3,34,1.4,4.8,10,Neutral,9.799999999999995,High
44,Female,7.0,4.4,91,4.0,6.9,2,Stressed,100.0,Low
26,Male,8.0,5.8,84,2.4,8.8,8,Stressed,82.80000000000001,Low
48,Female,7.8,7.5,10,4.0,4.7,10,Stressed,54.4,Medium
38,Female,4.4,8.4,89,4.2,10.1,9,Neutral,50.2,Medium
43,Male,8.8,3.8,10,1.6,10.1,7,Happy,82.60000000000001,Low
57,Female,7.5,8.7,62,3.6,4.7,9,Neutral,61.4,Medium
30,Male,8.7,11.2,68,4.5,7.6,9,Stressed,79.89999999999999,Low
40,Male,5.6,9.3,55,2.3,5.5,6,Neutral,46.9,High
37,Female,7.5,1.9,6,1.3,3.9,6,Happy,62.7,Medium
54,Male,8.3,6.2,50,1.1,10.1,7,Happy,78.3,Low
45,Male,5.9,5.8,94,1.4,11.9,1,Sad,93.0,Low
34,Male,8.8,4.7,38,1.0,7.7,9,Neutral,70.6,Medium
45,Male,5.3,6.4,41,2.3,11.1,1,Happy,78.10000000000001,Low
58,Male,5.6,5.8,71,2.2,8.4,8,Neutral,54.400000000000006,Medium
19,Male,8.6,1.1,52,1.4,7.7,10,Stressed,76.60000000000001,Low
42,Female,8.8,3.6,90,3.6,6.8,2,Happy,100.0,Low
58,Male,5.4,3.4,20,5.0,4.4,10,Happy,45.0,High
23,Male,4.7,4.8,29,4.6,2.8,7,Stressed,43.800000000000004,High
28,Male,7.8,2.9,77,2.0,6.4,5,Neutral,90.4,Low
55,Male,8.6,1.7,0,4.1,7.6,8,Sad,86.3,Low
23,Female,7.0,3.2,108,4.7,7.1,10,Neutral,82.89999999999999,Low
28,Female,7.2,10.4,23,4.6,9.0,7,Sad,68.8,Medium
31,Male,7.8,9.8,5,4.5,3.9,8,Sad,57.7,Medium
19,Female,4.8,5.9,5,4.1,5.5,2,Neutral,60.7,Medium
57,Male,8.9,10.7,116,2.2,6.2,10,Stressed,74.20000000000002,Medium
20,Male,5.8,3.6,68,1.3,3.9,9,Sad,42.69999999999999,High
52,Male,7.1,7.4,61,3.0,11.1,6,Neutral,81.60000000000001,Low
50,Male,6.3,2.6,34,1.2,8.8,6,Happy,64.19999999999999,Medium
41,Female,6.3,10.2,107,5.0,2.9,6,Sad,70.8,Medium
36,Female,7.5,2.4,78,2.4,9.1,1,Neutral,100.0,Low
35,Male,9.0,1.4,34,4.8,7.5,7,Sad,100.0,Low
41,Male,7.3,4.0,47,4.1,7.2,2,Neutral,100.0,Low
52,Female,8.0,10.9,113,2.6,11.9,2,Neutral,100.0,Low
18,Female,4.1,2.4,104,1.5,8.2,5,Sad,60.9,Medium
53,Male,8.1,4.6,71,1.9,11.0,6,Happy,93.5,Low
42,Female,5.5,4.5,42,3.7,11.1,1,Happy,91.10000000000001,Low
51,Male,4.6,9.8,34,4.3,3.0,1,Sad,56.699999999999996,Medium
42,Female,4.6,5.6,4,4.9,2.1,1,Neutral,60.3,Medium
33,Female,7.4,7.7,30,1.5,6.4,7,Happy,56.89999999999999,Medium
51,Female,9.0,5.4,105,1.6,9.7,1,Neutral,100.0,Low
46,Female,7.3,7.1,30,1.2,10.2,9,Sad,55.199999999999996,Medium
36,Male,5.3,1.7,100,2.0,9.9,3,Neutral,87.39999999999999,Low
40,Male,5.0,5.1,7,4.3,6.5,10,Happy,35.7,High
36,Female,6.6,10.4,5,1.8,9.5,2,Happy,66.2,Medium
42,Male,4.3,8.6,86,3.2,9.2,6,Sad,53.4,Medium
33,Female,6.0,11.8,52,2.8,5.1,2,Sad,63.0,Medium
26,Female,7.3,9.7,79,2.3,3.7,5,Sad,68.30000000000001,Medium
18,Male,8.8,6.0,43,3.5,8.2,5,Neutral,98.5,Low
59,Male,6.1,8.4,48,3.0,8.8,9,Happy,50.4,Medium
36,Male,5.0,9.5,7,2.3,7.7,4,Sad,43.3,High
50,Female,8.1,4.0,63,3.8,4.1,8,Happy,80.8,Low
51,Male,7.7,1.7,3,2.1,4.8,7,Happy,66.29999999999998,Medium
33,Male,8.3,5.5,31,3.6,9.1,7,Stressed,86.4,Low
57,Male,5.1,2.6,52,4.8,11.6,1,Happy,99.4,Low
35,Male,6.0,4.0,112,3.9,11.4,6,Happy,92.7,Low
51,Female,8.9,11.4,66,2.7,7.2,6,Sad,83.30000000000001,Low
42,Female,4.8,10.3,62,4.0,10.9,10,Sad,41.60000000000001,High
23,Female,7.4,7.5,113,4.2,2.3,8,Neutral,75.19999999999999,Low
38,Female,5.2,5.4,79,2.3,10.6,6,Sad,65.7,Medium
23,Female,6.5,3.9,59,3.8,6.8,8,Happy,69.6,Medium
49,Female,8.0,7.3,97,2.7,9.8,6,Neutral,93.9,Low
58,Female,6.4,6.9,76,4.3,2.1,8,Neutral,59.10000000000001,Medium
56,Male,8.0,9.6,32,2.2,10.7,5,Sad,79.6,Low
48,Female,6.1,11.2,21,4.8,7.9,9,Stressed,46.60000000000001,High
59,Female,9.0,4.6,30,3.3,4.4,4,Stressed,96.1,Low
27,Female,6.2,3.3,23,2.4,5.5,6,Sad,59.0,Medium
47,Female,4.7,5.4,2,2.7,4.0,2,Stressed,50.099999999999994,Medium
35,Male,6.0,5.8,32,2.4,6.2,3,Happy,67.20000000000002,Medium
41,Female,7.7,1.4,93,1.6,5.3,4,Sad,95.39999999999999,Low
26,Female,8.2,10.5,25,1.3,7.3,3,Neutral,75.1,Low
48,Male,6.3,12.0,97,2.3,10.1,7,Stressed,62.10000000000001,Medium
32,Female,7.0,11.2,50,2.8,11.8,9,Happy,59.199999999999996,Medium
21,Female,8.2,10.5,85,2.4,4.5,6,Happy,75.0,Low
57,Female,8.1,11.9,29,1.1,3.1,3,Stressed,62.7,Medium
26,Female,7.3,11.0,34,3.3,6.0,9,Neutral,50.3,Medium
26,Female,8.1,8.6,24,1.6,3.4,1,Neutral,79.39999999999999,Low
43,Female,6.9,2.8,27,1.8,10.3,5,Neutral,78.4,Low
21,Female,4.0,2.7,96,1.5,7.0,10,Neutral,35.300000000000004,High
34,Male,4.2,1.5,86,3.1,8.2,10,Sad,48.1,High
33,Male,8.9,5.5,25,1.4,3.5,5,Neutral,77.0,Low
32,Female,4.7,9.9,119,2.0,9.5,2,Sad,72.0,Medium
52,Male,6.0,6.4,72,2.8,11.7,5,Neutral,79.0,Low
22,Female,8.7,5.0,7,1.7,6.8,1,Neutral,96.5,Low
22,Male,5.0,2.2,100,2.8,11.6,1,Neutral,98.8,Low
37,Female,8.2,1.6,96,2.4,2.3,4,Sad,98.6,Low
32,Male,8.1,5.4,14,4.4,2.4,6,Neutral,75.8,Low
35,Female,8.9,2.1,48,4.2,11.6,2,Sad,100.0,Low
19,Male,5.4,2.1,110,5.0,9.0,5,Happy,94.8,Low
46,Male,5.6,5.3,7,3.1,3.9,10,Happy,30.100000000000005,High
30,Female,8.5,6.5,54,3.3,5.6,5,Neutral,90.5,Low
21,Female,5.2,3.1,84,4.8,7.1,3,Stressed,88.8,Low
59,Male,6.7,8.5,57,2.6,9.0,4,Stressed,76.4,Low
27,Male,7.5,5.6,2,3.2,10.4,2,Stressed,93.0,Low
48,Female,5.4,2.0,8,2.5,2.8,7,Neutral,41.699999999999996,High
58,Male,8.7,8.0,115,3.2,8.6,3,Neutral,100.0,Low
25,Female,7.3,4.9,13,1.3,6.8,6,Neutral,61.9,Medium
20,Male,4.2,1.6,101,4.1,8.0,9,Happy,59.5,Medium
26,Male,4.7,11.4,90,4.9,7.1,7,Sad,52.900000000000006,Medium
47,Female,5.0,7.3,19,1.3,6.5,4,Neutral,42.699999999999996,High
28,Female,5.2,6.3,120,4.2,4.1,2,Stressed,84.60000000000001,Low
52,Female,7.7,10.5,3,2.0,6.7,7,Happy,51.99999999999999,Medium
54,Male,4.4,11.3,23,1.8,3.9,8,Sad,10.8,High
59,Male,5.8,3.4,90,3.8,2.4,3,Neutral,81.0,Low
30,Male,8.6,9.9,75,1.2,5.7,7,Stressed,70.60000000000001,Medium
53,Female,6.8,10.1,27,2.9,2.2,1,Happy,68.10000000000001,Medium
30,Male,5.3,1.6,98,1.0,7.6,8,Neutral,57.599999999999994,Medium
29,Male,8.8,8.8,87,3.2,2.7,7,Stressed,81.20000000000002,Low
54,Female,5.2,1.7,30,2.8,6.4,6,Neutral,57.39999999999999,Medium
27,Male,8.5,7.5,66,4.7,11.8,3,Happy,100.0,Low
26,Male,7.6,8.4,93,3.9,2.1,4,Neutral,85.5,Low
24,Female,7.7,5.0,63,1.5,5.7,8,Neutral,66.5,Medium
19,Female,7.8,10.7,90,2.4,8.7,1,Happy,100.0,Low
40,Female,6.5,9.8,116,4.7,3.6,2,Neutral,91.3,Low
56,Female,8.1,11.2,16,3.9,7.6,1,Sad,92.50000000000001,Low
57,Female,8.2,4.5,5,3.4,4.6,4,Stressed,84.2,Low
56,Female,5.8,1.2,110,3.2,4.2,6,Neutral,78.0,Low
38,Female,6.0,9.9,106,2.6,10.9,5,Happy,76.2,Low
40,Female,8.4,3.5,81,3.3,4.0,6,Neutral,93.7,Low
46,Female,6.6,6.1,59,4.1,5.8,2,Stressed,89.69999999999999,Low
31,Male,8.3,10.0,98,1.5,3.7,5,Neutral,77.5,Low
43,Female,7.1,3.4,90,4.9,4.8,1,Neutral,100.0,Low
22,Female,7.0,4.4,80,2.0,4.9,6,Stressed,73.0,Medium
48,Male,4.2,5.8,10,2.8,5.3,4,Stressed,41.0,High
42,Female,5.4,4.0,37,1.1,8.4,10,Sad,35.7,High
48,Male,6.5,6.1,100,3.2,9.4,9,Neutral,71.6,Medium
37,Male,6.9,1.1,105,2.5,7.1,3,Happy,100.0,Low
34,Female,7.2,3.3,33,2.0,8.1,3,Happy,86.2,Low
19,Male,7.6,10.2,46,4.9,10.1,9,Happy,73.50000000000001,Medium
42,Female,7.3,5.5,31,2.7,12.0,4,Happy,89.7,Low
30,Female,8.2,8.0,106,2.7,6.6,7,Stressed,85.9,Low
56,Male,5.5,3.6,119,2.9,11.4,10,Neutral,68.89999999999999,Medium
45,Male,7.2,8.1,56,1.5,6.9,2,Sad,80.3,Low
59,Male,4.3,12.0,45,2.6,9.8,1,Happy,56.6,Medium
23,Female,6.4,7.5,109,2.3,7.7,10,Stressed,57.699999999999996,Medium
20,Female,5.3,7.9,34,2.9,10.8,1,Neutral,76.1,Low
52,Male,5.9,2.2,91,4.4,6.5,6,Stressed,83.8,Low
35,Female,5.8,5.4,117,1.8,9.0,4,Sad,81.60000000000001,Low
28,Female,4.3,10.5,21,3.4,6.7,2,Sad,48.6,High
37,Male,6.3,10.2,15,1.2,10.6,7,Happy,44.8,High
22,Male,9.0,6.7,109,2.3,11.9,8,Neutral,100.0,Low
36,Male,5.5,10.9,105,2.9,4.4,7,Neutral,49.5,High
39,Male,7.7,2.6,117,1.3,6.7,10,Stressed,75.10000000000001,Low
36,Male,6.7,8.2,103,3.2,2.8,9,Stressed,56.79999999999999,Medium
33,Male,5.6,3.7,75,2.2,3.4,1,Stressed,77.39999999999999,Low
41,Male,4.4,8.1,4,5.0,11.3,10,Neutral,36.199999999999996,High
58,Male,5.1,2.0,89,3.5,7.4,6,Neutral,73.1,Medium
21,Male,7.9,11.4,25,2.0,6.0,8,Happy,51.2,Medium
32,Male,5.4,9.6,76,1.4,8.7,9,Sad,38.4,High
42,Female,4.7,3.2,23,1.2,7.6,8,Sad,34.400000000000006,High
52,Female,5.7,8.0,107,1.4,4.9,6,Happy,55.2,Medium
31,Male,6.9,9.4,66,3.7,4.3,8,Sad,58.50000000000001,Medium
36,Female,7.5,3.3,31,4.4,7.9,8,Sad,80.4,Low
55,Female,5.9,2.0,22,1.6,3.9,1,Stressed,71.2,Medium
53,Female,6.5,4.9,48,2.6,3.4,8,Happy,52.599999999999994,Medium
24,Female,6.3,2.5,115,2.4,5.2,7,Happy,75.4,Low
47,Female,4.0,7.2,100,3.6,10.6,8,Sad,52.8,Medium
36,Female,6.0,5.7,118,1.7,2.4,8,Happy,53.499999999999986,Medium
42,Male,6.9,6.1,61,4.8,10.3,10,Stressed,73.6,Medium
33,Male,6.8,7.0,101,3.9,8.2,10,Stressed,70.1,Medium
57,Female,7.7,11.8,108,4.8,2.4,6,Neutral,79.8,Low
25,Female,7.4,9.7,101,2.1,8.0,9,Neutral,65.30000000000001,Medium
35,Male,5.4,7.9,76,3.4,6.3,3,Stressed,71.0,Medium
45,Female,5.3,5.0,78,3.9,10.4,10,Stressed,58.89999999999999,Medium
33,Female,6.3,1.3,65,3.8,11.1,1,Sad,100.0,Low
36,Female,7.7,2.3,10,1.1,4.9,9,Happy,53.7,Medium
59,Female,4.5,9.0,79,5.0,9.8,10,Neutral,47.4,High
34,Female,8.7,5.1,17,4.7,5.1,10,Stressed,73.9,Medium
30,Male,6.7,4.7,97,1.5,5.0,2,Happy,86.5,Low
24,Male,5.5,10.8,9,3.2,3.9,3,Stressed,46.99999999999999,High
44,Female,7.5,6.3,76,2.3,8.8,4,Stressed,90.70000000000002,Low
27,Male,4.2,10.9,95,4.5,4.6,8,Stressed,38.900000000000006,High
51,Female,6.4,10.8,59,3.8,6.6,9,Sad,50.39999999999999,Medium
53,Female,6.4,1.9,7,1.9,10.1,3,Sad,79.30000000000001,Low
42,Female,4.8,11.4,70,1.1,9.9,2,Happy,56.5,Medium
23,Female,8.2,1.8,47,2.2,10.6,2,Happy,100.0,Low
41,Female,8.0,11.6,80,1.2,3.6,9,Happy,50.0,Medium
35,Female,4.8,6.0,40,1.6,7.9,8,Neutral,35.8,High
40,Female,5.8,9.4,90,3.5,11.1,2,Sad,88.9,Low
23,Female,4.5,8.8,7,4.0,2.4,8,Sad,21.600000000000005,High
46,Female,8.2,6.7,92,2.9,9.9,4,Neutral,100.0,Low
42,Male,5.6,7.8,120,3.4,4.5,6,Neutral,66.4,Medium
34,Female,6.2,11.4,115,1.6,8.7,5,Neutral,67.6,Medium
41,Male,5.6,11.2,36,2.3,9.2,5,Sad,50.7,Medium
28,Male,5.6,8.2,90,3.9,11.3,10,Happy,59.699999999999996,Medium
43,Female,7.7,8.2,36,2.5,7.1,10,Happy,54.500000000000014,Medium
51,Male,7.7,3.7,63,2.4,10.5,7,Sad,87.19999999999999,Low
45,Female,6.6,10.1,58,1.8,2.5,8,Stressed,39.39999999999999,High
20,Female,7.3,8.0,120,3.4,6.2,5,Sad,90.4,Low
28,Female,6.6,10.1,87,4.2,6.4,4,Happy,81.0,Low
55,Female,4.1,8.2,44,2.9,7.4,2,Neutral,54.7,Medium
31,Male,4.3,4.3,15,1.5,6.8,5,Stressed,38.5,High
43,Male,5.9,3.1,25,4.4,11.7,8,Neutral,71.19999999999999,Medium
38,Female,7.7,1.8,117,1.3,2.8,1,Sad,100.0,Low
56,Male,8.6,7.4,30,2.9,4.7,6,Sad,77.10000000000001,Low
47,Male,4.1,4.1,26,2.0,11.7,2,Sad,63.4,Medium
25,Male,5.8,7.9,89,4.7,6.5,2,Stressed,88.5,Low
37,Female,5.1,1.6,42,4.0,7.7,8,Sad,59.6,Medium
49,Male,8.1,5.1,14,3.3,2.8,6,Happy,71.69999999999999,Medium
39,Male,8.2,3.9,57,3.7,4.8,6,Stressed,89.7,Low
24,Male,5.0,5.1,48,3.1,2.4,6,Happy,45.69999999999999,High
26,Female,7.6,1.6,78,1.6,3.4,9,Sad,67.19999999999999,Medium
18,Male,7.7,9.0,86,3.8,8.3,3,Happy,99.80000000000001,Low
46,Male,4.9,2.3,24,3.0,9.6,2,Neutral,75.4,Low
25,Female,6.2,1.2,107,3.5,10.7,5,Neutral,99.9,Low
21,Male,7.1,11.4,67,1.2,4.5,6,Sad,52.60000000000001,Medium
52,Female,4.1,3.1,35,1.6,5.3,9,Neutral,24.4,High
20,Female,6.0,10.1,116,3.4,7.7,9,Sad,59.4,Medium
57,Female,4.8,11.6,79,2.8,2.8,2,Happy,52.199999999999996,Medium
24,Female,6.7,6.9,46,1.9,10.1,9,Stressed,56.10000000000001,Medium
44,Female,8.2,6.8,103,2.0,6.8,9,Sad,76.6,Low
18,Female,6.6,5.0,58,3.5,11.7,6,Neutral,84.5,Low
44,Male,4.2,5.7,84,1.2,3.2,1,Stressed,55.8,Medium
33,Female,4.1,6.3,51,2.7,3.3,8,Sad,26.700000000000003,High
55,Male,7.0,2.7,39,3.1,5.5,8,Stressed,66.89999999999999,Medium
24,Male,5.6,5.0,42,2.2,4.1,8,Happy,41.60000000000001,High
40,Female,6.9,10.0,116,4.3,9.0,8,Happy,79.7,Low
58,Male,4.8,3.0,55,1.2,11.5,10,Stressed,42.0,High
28,Male,7.9,9.0,80,4.5,2.9,5,Sad,85.3,Low
59,Male,8.3,8.2,2,3.9,4.4,2,Stressed,87.3,Low
50,Female,8.4,1.6,70,2.8,4.4,9,Neutral,81.6,Low
53,Male,5.5,1.2,11,4.7,7.1,6,Sad,68.5,Medium
54,Male,7.3,4.9,64,3.8,6.5,3,Stressed,96.0,Low
58,Female,5.4,8.6,42,4.7,9.3,1,Sad,83.30000000000001,Low
34,Male,7.8,4.6,100,2.9,9.3,5,Neutral,100.0,Low
52,Male,4.6,8.3,69,2.8,7.7,4,Sad,56.599999999999994,Medium
22,Male,7.8,8.3,45,3.1,7.9,4,Stressed,85.7,Low
49,Female,6.2,9.9,59,1.3,10.4,9,Stressed,45.3,High
20,Male,8.3,2.1,60,4.6,6.0,6,Stressed,100.0,Low
52,Male,7.7,7.3,48,3.7,2.1,8,Happy,62.7,Medium
31,Female,5.9,1.7,86,3.5,4.1,9,Happy,62.5,Medium
48,Female,8.5,2.9,24,4.7,2.4,1,Neutral,100.0,Low
48,Female,5.4,4.6,88,5.0,5.9,7,Happy,71.19999999999999,Medium
34,Male,8.8,8.8,2,1.7,5.6,7,Happy,62.500000000000014,Medium
41,Female,7.8,11.7,67,4.0,3.0,9,Neutral,58.0,Medium
40,Female,9.0,4.8,62,3.3,9.6,1,Sad,100.0,Low
35,Female,4.3,6.7,29,2.8,7.5,2,Sad,56.4,Medium
31,Male,5.4,3.8,96,4.9,4.3,6,Neutral,74.7,Medium
32,Female,7.7,8.4,92,4.4,9.6,4,Neutral,100.0,Low
32,Female,8.6,5.0,3,3.8,8.7,5,Stressed,93.0,Low
23,Female,4.1,6.3,77,2.5,3.9,5,Sad,44.1,High
44,Female,4.0,7.2,84,3.7,11.8,10,Happy,44.5,High
32,Female,5.3,8.5,70,3.1,3.8,1,Stressed,69.1,Medium
53,Male,8.3,1.7,20,2.0,9.7,1,Sad,100.0,Low
25,Male,7.8,7.1,119,2.8,11.7,7,Happy,97.0,Low
32,Female,5.7,5.7,70,1.8,9.3,3,Happy,75.19999999999999,Low
20,Female,4.0,2.5,0,3.0,8.7,5,Neutral,47.4,High
30,Female,6.8,3.3,59,3.9,11.0,8,Happy,82.7,Low
58,Male,5.2,10.7,33,1.1,4.7,5,Neutral,32.099999999999994,High
51,Male,7.7,10.6,86,4.1,4.8,10,Happy,63.1,Medium
41,Male,6.2,1.4,2,1.1,8.4,9,Sad,45.900000000000006,High
57,Male,7.4,8.6,17,3.1,10.8,4,Happy,81.30000000000001,Low
49,Female,8.3,7.1,42,3.3,8.2,7,Sad,82.1,Low
49,Female,6.7,11.3,75,4.0,11.8,8,Neutral,71.0,Medium
47,Female,5.7,11.0,77,4.0,4.2,7,Stressed,50.800000000000004,Medium
30,Female,7.8,7.4,40,2.7,10.3,4,Neutral,89.30000000000001,Low
18,Male,5.3,2.5,91,1.3,11.3,8,Stressed,63.300000000000004,Medium
51,Female,8.5,6.1,105,3.8,6.3,10,Happy,85.39999999999999,Low
32,Male,4.4,9.0,108,3.0,11.6,10,Sad,45.8,High
31,Male,8.2,11.5,23,2.3,4.0,10,Happy,43.099999999999994,High
46,Female,4.5,5.0,23,1.9,11.5,4,Neutral,56.1,Medium
51,Male,4.3,9.6,2,1.5,11.0,10,Sad,13.7,High
35,Male,5.8,8.5,58,2.2,2.7,8,Neutral,36.99999999999999,High
24,Female,8.8,1.9,57,2.8,7.2,8,Stressed,92.00000000000001,Low
46,Male,8.9,7.1,72,2.9,7.3,4,Neutral,100.0,Low
48,Male,5.0,3.0,23,3.3,2.6,5,Happy,50.3,Medium
42,Female,4.7,8.5,65,2.4,2.4,5,Happy,39.8,High
55,Male,5.8,7.7,118,4.7,2.1,5,Happy,73.89999999999999,Medium
31,Male,5.7,11.7,39,3.0,7.2,3,Stressed,58.8,Medium
25,Female,7.8,11.3,91,2.7,6.6,2,Happy,92.3,Low
44,Male,6.2,1.1,70,1.2,11.4,1,Neutral,98.6,Low
19,Female,7.9,1.9,8,3.4,5.4,3,Stressed,92.6,Low
34,Male,7.7,9.5,108,3.4,8.6,9,Neutral,77.8,Low
54,Male,6.9,8.5,102,3.3,2.1,7,Sad,65.10000000000001,Medium
31,Female,8.2,9.8,59,4.6,8.6,2,Happy,100.0,Low
42,Female,5.0,3.9,38,4.1,11.1,8,Sad,60.5,Medium
47,Male,4.8,10.3,32,4.5,5.5,8,Happy,35.300000000000004,High
46,Female,7.8,5.9,33,1.2,5.1,7,Stressed,61.0,Medium
37,Male,5.2,3.9,61,2.3,8.3,6,Stressed,60.50000000000001,Medium
38,Female,4.0,1.1,84,2.3,5.3,2,Sad,68.69999999999999,Medium
39,Male,8.6,10.6,60,3.6,6.0,4,Sad,90.8,Low
52,Male,7.1,6.9,92,2.8,4.7,1,Happy,95.00000000000001,Low
54,Male,6.2,11.7,26,4.1,5.4,7,Stressed,47.10000000000001,High
33,Male,7.6,8.9,16,2.5,8.8,2,Happy,83.5,Low
34,Male,5.7,1.9,59,1.9,11.2,6,Neutral,72.9,Medium
33,Female,8.8,7.5,41,2.2,7.8,9,Neutral,71.8,Medium
19,Female,4.3,1.2,46,1.7,2.1,5,Happy,42.50000000000001,High
21,Male,7.2,7.1,111,1.8,4.6,5,Happy,78.2,Low
38,Male,7.9,4.9,86,1.9,11.5,4,Happy,100.0,Low
56,Female,6.3,8.1,52,1.1,11.1,1,Happy,80.9,Low
51,Female,7.8,7.0,108,3.9,3.2,4,Sad,95.5,Low
47,Female,8.6,3.9,20,2.6,11.1,9,Sad,81.4,Low
23,Female,7.7,2.8,7,1.1,11.6,9,Sad,65.50000000000001,Medium
34,Female,5.5,5.5,72,2.5,5.2,7,Sad,53.300000000000004,Medium
56,Male,6.8,11.9,96,4.6,9.0,4,Neutral,88.4,Low
42,Male,8.6,5.8,57,3.0,7.6,9,Happy,80.00000000000001,Low
22,Female,6.2,9.2,67,4.9,5.4,5,Sad,72.3,Medium
22,Female,7.4,1.6,62,3.2,3.5,10,Sad,66.2,Medium
37,Female,6.3,5.2,58,4.9,5.7,2,Stressed,92.1,Low
33,Female,4.6,7.4,81,1.8,11.3,9,Stressed,43.00000000000001,High
58,Female,4.3,9.3,95,2.2,10.1,6,Happy,50.599999999999994,Medium
54,Female,8.8,6.8,29,3.8,5.3,5,Sad,89.8,Low
57,Female,7.1,6.7,24,4.9,7.5,10,Sad,61.89999999999999,Medium
26,Female,4.5,9.4,120,4.3,6.1,8,Neutral,51.900000000000006,Medium
22,Female,8.3,4.4,96,3.2,6.7,2,Sad,100.0,Low
59,Male,6.6,2.0,98,1.3,9.6,5,Happy,87.3,Low
19,Female,7.9,4.8,105,2.5,7.4,10,Stressed,77.7,Low
26,Female,4.6,2.7,55,1.3,3.8,8,Stressed,33.7,High
53,Male,8.5,11.6,33,2.2,4.7,4,Sad,72.8,Medium
39,Male,7.0,7.4,49,2.0,7.7,10,Neutral,50.4,Medium
39,Male,7.7,5.9,1,2.6,8.9,10,Neutral,56.2,Medium
39,Female,4.2,11.0,76,4.3,7.1,9,Happy,34.900000000000006,High
51,Female,5.6,10.9,52,1.6,8.2,7,Neutral,41.00000000000001,High
46,Female,5.3,5.6,40,2.2,9.9,7,Sad,52.599999999999994,Medium
55,Female,8.7,10.6,22,2.0,7.5,9,Happy,59.2,Medium
50,Male,4.9,1.7,60,2.2,11.8,3,Sad,80.19999999999999,Low
35,Female,7.5,10.7,86,2.4,4.4,3,Happy,79.60000000000001,Low
24,Female,4.2,4.4,30,2.0,11.2,10,Neutral,31.6,High
18,Male,5.0,7.2,65,4.8,4.5,7,Neutral,53.599999999999994,Medium
50,Female,5.7,4.0,1,2.7,7.3,2,Sad,69.3,Medium
18,Female,8.0,11.8,68,1.5,6.6,10,Stressed,50.7,Medium
41,Female,7.9,1.8,59,2.9,5.7,3,Neutral,100.0,Low
21,Female,8.8,5.9,77,1.7,11.6,6,Stressed,99.30000000000001,Low
21,Male,8.6,7.8,22,1.9,4.7,9,Sad,57.70000000000001,Medium
35,Male,4.4,7.8,118,2.1,8.7,4,Neutral,63.89999999999999,Medium
44,Male,8.1,9.1,56,1.5,10.0,5,Neutral,81.5,Low
49,Male,6.3,9.0,34,3.9,4.0,6,Stressed,55.3,Medium
50,Female,8.3,9.7,109,4.2,11.7,3,Sad,100.0,Low
45,Female,4.4,3.6,0,2.6,7.5,2,Stressed,56.8,Medium
59,Female,8.1,5.1,104,3.8,11.1,4,Neutral,100.0,Low
58,Male,4.8,5.2,47,2.6,8.6,6,Happy,53.2,Medium
53,Male,5.7,11.5,48,1.7,8.5,4,Neutral,53.099999999999994,Medium
23,Male,4.1,5.5,39,2.6,5.5,8,Stressed,29.799999999999997,High
33,Female,4.6,3.4,61,3.2,9.7,9,Happy,50.800000000000004,Medium
51,Female,6.2,8.0,14,1.2,2.3,8,Stressed,27.4,High
40,Male,8.1,5.7,29,3.6,7.6,7,Happy,80.6,Low
59,Male,7.9,3.8,20,4.0,2.3,2,Happy,92.0,Low
41,Female,5.2,8.9,7,4.4,5.1,10,Stressed,27.800000000000008,High
30,Female,4.8,3.1,6,1.4,3.0,2,Stressed,48.0,High
35,Female,5.9,8.0,104,1.0,11.1,10,Happy,51.0,Medium
30,Male,8.4,5.7,33,1.3,8.3,5,Happy,82.29999999999998,Low
54,Male,4.5,4.5,120,4.7,8.7,4,Neutral,84.9,Low
56,Male,6.7,11.4,63,4.1,10.5,4,Stressed,82.3,Low
59,Male,4.4,4.6,41,4.3,9.3,4,Neutral,67.1,Medium
34,Female,6.4,4.8,100,3.1,3.2,7,Sad,68.30000000000001,Medium
32,Female,4.6,10.6,111,3.1,8.2,3,Stressed,66.9,Medium
35,Female,4.4,2.4,52,2.2,11.8,2,Sad,76.20000000000002,Low
40,Male,5.0,2.2,95,4.4,4.1,5,Sad,74.8,Medium
47,Female,5.3,4.1,96,4.3,8.2,6,Stressed,77.9,Low
51,Female,5.4,7.5,69,2.6,7.6,8,Sad,49.0,High
21,Female,7.2,5.2,105,2.3,5.9,3,Happy,93.89999999999999,Low
20,Female,4.3,7.7,9,4.0,11.5,4,Neutral,56.4,Medium
